task_id,metric,model_a,model_b,n_items,n_clusters,estimate_a_minus_b_100,ci95_low_100,ci95_high_100,p_raw,p_holm,family_id,family_size,test,a_correct_b_wrong,a_wrong_b_correct,bootstrap_resamples,signflip_resamples,significant_holm_0_05
relationship,micro_f1,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct,50,50,2.3832438414559176,-4.868394542591024,9.205071768715168,0.5116488351164884,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,Mistral-7B-Instruct-v0.3,Qwen3-8B-NonThinking,50,50,-20.701508710510964,-30.414486071649687,-11.219996821600999,0.00019998000199980003,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Mistral-7B-Instruct-v0.3,QwQ-32B,50,50,-71.49553490067433,-78.31826114588675,-64.18426731795684,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Mistral-7B-Instruct-v0.3,Doubao,50,50,-69.45987499101946,-76.73579533062457,-61.71106307641633,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Qwen2.5-7B-Instruct,Qwen3-8B-NonThinking,50,50,-23.08475255196688,-33.297781158434745,-13.08228556058082,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Qwen2.5-7B-Instruct,QwQ-32B,50,50,-73.87877874213025,-80.7384375181338,-66.34885339372984,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Qwen2.5-7B-Instruct,Doubao,50,50,-71.84311883247538,-78.58974653153989,-64.46746072732465,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Qwen3-8B-NonThinking,QwQ-32B,50,50,-50.79402619016336,-60.4105862986801,-40.5101452925688,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Qwen3-8B-NonThinking,Doubao,50,50,-48.75836628050851,-57.219927053126206,-40.22326392030834,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,QwQ-32B,Doubao,50,50,2.035659909654852,-4.461034619562287,8.271406492214913,0.5238476152384761,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
structuring,cnhi,Baichuan2-7B-Chat,chatglm3-6b,100,100,3.253841538939062,-1.5295934688597106,7.926706190822933,0.18062819371806282,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,Baichuan2-7B-Chat,deepseek-llm-7b-chat,100,100,1.5108333817516528,-3.5882635191144887,6.7464094520138795,0.5660143398566014,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,Baichuan2-7B-Chat,DeepSeek-R1-Distill-Qwen-32B,100,100,6.378875751426582,-1.0073496981764578,13.971586446299842,0.09506904930950691,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,Baichuan2-7B-Chat,glm-4-9b-chat,100,100,-1.175958675927924,-5.730193402879133,3.14887051560978,0.6346636533634664,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,Baichuan2-7B-Chat,internlm2_5-7b-chat,100,100,31.58700332017364,23.220044824806802,39.90658981425354,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,Baichuan2-7B-Chat,Mistral-7B-Instruct-v0.3,100,100,17.315099696364953,9.83779920114611,25.078879890328455,1.999980000199998e-05,0.0006799932000679993,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,Baichuan2-7B-Chat,Qwen2.5-7B-Instruct,100,100,16.920984805136463,8.823740428614233,24.889133512779264,9.99990000099999e-05,0.0025999740002599974,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,Baichuan2-7B-Chat,Qwen3-8B-NonThinking,100,100,-8.142920412506328,-12.517180397807708,-4.25276747120007,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,Baichuan2-7B-Chat,QwQ-32B,100,100,-7.927862651087347,-12.52241439533757,-3.5950373557814177,0.00011999880001199988,0.0029999700002999972,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,Baichuan2-7B-Chat,Doubao,100,100,-6.4610954515516905,-10.882845389953143,-2.5324824458273065,0.0006999930000699993,0.016099839001609984,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,deepseek-llm-7b-chat,100,100,-1.743008157187409,-7.015647053369721,3.4659482297077293,0.5112348876511235,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,chatglm3-6b,DeepSeek-R1-Distill-Qwen-32B,100,100,3.125034212487521,-3.953779785578665,10.524721834890325,0.4021359786402136,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,chatglm3-6b,glm-4-9b-chat,100,100,-4.429800214866986,-9.695397861412888,0.7391485688129971,0.0962290377096229,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,chatglm3-6b,internlm2_5-7b-chat,100,100,28.33316178123458,19.399172636132036,37.10025648656611,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,Mistral-7B-Instruct-v0.3,100,100,14.061258157425893,6.025471166091699,22.18105508033863,0.0008799912000879991,0.018479815201847983,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,Qwen2.5-7B-Instruct,100,100,13.667143266197401,6.096012526576992,21.384485920664666,0.0007799922000779992,0.017159828401715982,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,Qwen3-8B-NonThinking,100,100,-11.396761951445388,-15.916792973021005,-7.354607361369806,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,QwQ-32B,100,100,-11.181704190026409,-16.00550650919373,-6.577255409703038,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,chatglm3-6b,Doubao,100,100,-9.714936990490752,-14.176764577153063,-5.781488658807224,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,DeepSeek-R1-Distill-Qwen-32B,100,100,4.86804236967493,-2.489939162003917,12.384873818516132,0.2060679393206068,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,deepseek-llm-7b-chat,glm-4-9b-chat,100,100,-2.6867920576795767,-7.334486618749739,2.019667988834217,0.26408735912640874,1.0,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,deepseek-llm-7b-chat,internlm2_5-7b-chat,100,100,30.076169938421987,21.806715820073357,38.38472906828734,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,Mistral-7B-Instruct-v0.3,100,100,15.804266314613303,8.425878893449495,23.442816322083033,4.999950000499995e-05,0.0015499845001549985,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,Qwen2.5-7B-Instruct,100,100,15.41015142338481,8.214299320518506,22.75569337859879,8.99991000089999e-05,0.0024299757002429973,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,Qwen3-8B-NonThinking,100,100,-9.65375379425798,-14.100051061449214,-5.585849506107318,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,QwQ-32B,100,100,-9.438696032839001,-14.155977560939032,-4.913354343558931,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,deepseek-llm-7b-chat,Doubao,100,100,-7.971928833303343,-12.542751563636553,-3.9460013510896688,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,glm-4-9b-chat,100,100,-7.554834427354507,-14.698193545455643,-0.5295848005505112,0.04024959750402496,0.5634943650563494,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,internlm2_5-7b-chat,100,100,25.208127568747056,15.592374346441215,34.69927515584838,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,Mistral-7B-Instruct-v0.3,100,100,10.936223944938373,1.2483345183781889,20.684169723181263,0.032679673203267964,0.49019509804901945,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,Qwen2.5-7B-Instruct,100,100,10.542109053709881,1.2504297971316651,19.744869703732608,0.02989970100298997,0.4783952160478395,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,False
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,Qwen3-8B-NonThinking,100,100,-14.52179616393291,-21.173680956997803,-8.54418469375402,1.999980000199998e-05,0.0006799932000679993,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,QwQ-32B,100,100,-14.306738402513929,-21.17797566633131,-7.961430043665086,4.999950000499995e-05,0.0015499845001549985,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,DeepSeek-R1-Distill-Qwen-32B,Doubao,100,100,-12.839971202978273,-19.342640430942133,-6.785105853139736,4.999950000499995e-05,0.0015499845001549985,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,glm-4-9b-chat,internlm2_5-7b-chat,100,100,32.762961996101566,24.73407956555116,41.012813539207855,9.99990000099999e-06,0.0005499945000549995,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,glm-4-9b-chat,Mistral-7B-Instruct-v0.3,100,100,18.49105837229288,10.415706224740577,26.821181258219713,4.999950000499995e-05,0.0015499845001549985,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,glm-4-9b-chat,Qwen2.5-7B-Instruct,100,100,18.096943481064386,10.038409226748643,26.031102640866354,2.999970000299997e-05,0.0009599904000959991,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
structuring,cnhi,glm-4-9b-chat,Qwen3-8B-NonThinking,100,100,-6.966961736578403,-11.321700619074624,-3.0416225133185613,0.00013999860001399987,0.003359966400335997,primary_11_zero_shot_structuring,55,two-sided paired sign-flip; one sign per source cluster,,,10000,100000,True
